"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
8.524872090E3,4.301944006E1,1.383804841E1,7.036205190E1,1.144771118E2,1.480000019E0,1.553999939E2,9.564685424E0,3.790092468E0,3.000000000E0,2.700000000E1
8.525880504E3,4.301942804E1,1.383805222E1,6.959982004E1,1.137149048E2,1.409999967E0,1.793000031E2,9.566016905E0,3.790092468E0,3.000000000E0,2.700000000E1
8.526867115E3,4.301941615E1,1.383805416E1,6.934637153E1,1.134614868E2,1.389999986E0,1.836999969E2,9.567267161E0,3.790092468E0,3.000000000E0,2.700000000E1
8.527876331E3,4.301940514E1,1.383805728E1,6.894620109E1,1.130613403E2,1.289999962E0,1.873000031E2,9.568574524E0,3.790092468E0,3.000000000E0,2.700000000E1
8.528869894E3,4.301939431E1,1.383806354E1,6.835158346E1,1.124667358E2,1.279999971E0,1.740000000E2,9.570023062E0,3.790092468E0,3.000000000E0,2.700000000E1
8.529874510E3,4.301938213E1,1.383806986E1,6.750482560E1,1.116199951E2,1.269999981E0,1.738000031E2,9.571247253E0,3.790092468E0,3.000000000E0,2.700000000E1
8.530868366E3,4.301937141E1,1.383807329E1,6.717533579E1,1.112905273E2,1.230000019E0,1.868999939E2,9.572655826E0,3.790092468E0,3.000000000E0,2.700000000E1
8.531864331E3,4.301935875E1,1.383807269E1,6.736670081E1,1.114819336E2,1.350000024E0,1.998999939E2,9.573924610E0,3.790092468E0,3.000000000E0,2.700000000E1
8.532864355E3,4.301934742E1,1.383807084E1,6.735042428E1,1.114656982E2,1.259999990E0,1.973000031E2,9.575126827E0,3.790092468E0,3.000000000E0,2.700000000E1
8.533870385E3,4.301933685E1,1.383806773E1,6.670499559E1,1.108203125E2,1.240000010E0,1.965000000E2,9.576322282E0,3.790092468E0,3.000000000E0,2.700000000E1
8.534865423E3,4.301932630E1,1.383806490E1,6.681518311E1,1.109305420E2,1.190000057E0,1.998999939E2,9.577381431E0,3.790092468E0,3.000000000E0,2.700000000E1
8.535863974E3,4.301931683E1,1.383806350E1,6.709322534E1,1.112086182E2,1.139999986E0,1.965000000E2,9.578606224E0,3.790092468E0,3.000000000E0,2.700000000E1
8.536870058E3,4.301930595E1,1.383806585E1,6.669030621E1,1.108057251E2,1.220000029E0,1.743000031E2,9.579784998E0,3.790092468E0,3.000000000E0,2.700000000E1
8.537863749E3,4.301929765E1,1.383807487E1,6.616253894E1,1.102779541E2,1.120000005E0,1.531000061E2,9.581003753E0,3.790092468E0,3.000000000E0,2.700000000E1
8.538877195E3,4.301929077E1,1.383808654E1,6.602144245E1,1.101368408E2,1.120000005E0,1.301000061E2,9.582602208E0,3.790092468E0,3.000000000E0,2.700000000E1
8.539868150E3,4.301927779E1,1.383809499E1,6.597583654E1,1.100912476E2,1.169999957E0,1.651000061E2,9.583929685E0,3.790092468E0,3.000000000E0,2.700000000E1
8.540870747E3,4.301926780E1,1.383810393E1,6.576514141E1,1.098805542E2,1.169999957E0,1.451999969E2,9.585343741E0,3.790092468E0,3.000000000E0,2.700000000E1
8.541868875E3,4.301925516E1,1.383810584E1,6.570535503E1,1.098208008E2,1.450000048E0,1.751000061E2,9.586848211E0,3.790092468E0,3.000000000E0,2.700000000E1
8.542872573E3,4.301924163E1,1.383810580E1,6.551775190E1,1.096332397E2,1.320000052E0,1.768999939E2,9.588186712E0,3.790092468E0,3.000000000E0,2.700000000E1
8.543865979E3,4.301922964E1,1.383810726E1,6.526497290E1,1.093804932E2,1.210000038E0,1.705000000E2,9.589795523E0,3.790092468E0,3.000000000E0,2.700000000E1
8.544872042E3,4.301921600E1,1.383810066E1,6.480482602E1,1.089204102E2,1.570000052E0,2.026000061E2,9.591303295E0,3.790092468E0,3.000000000E0,2.700000000E1
8.545870236E3,4.301920303E1,1.383809525E1,6.413252691E1,1.082481689E2,1.809999943E0,1.933999939E2,9.592969362E0,3.790092468E0,3.000000000E0,2.700000000E1
8.546864939E3,4.301918805E1,1.383809482E1,6.436184916E1,1.084775391E2,1.820000052E0,1.776000061E2,9.594192029E0,3.790092468E0,3.000000000E0,2.700000000E1
8.547866904E3,4.301917715E1,1.383809284E1,6.388817607E1,1.080039062E2,1.539999962E0,1.775000000E2,9.594999097E0,3.790092468E0,3.000000000E0,2.700000000E1
8.548871623E3,4.301916990E1,1.383809331E1,6.390121664E1,1.080169678E2,9.499999881E-1,1.785000000E2,9.596011768E0,3.790092468E0,3.000000000E0,2.800000000E1
8.549868257E3,4.301916086E1,1.383809482E1,6.358808319E1,1.077038574E2,1.179999948E0,1.730000000E2,9.597122081E0,3.790092468E0,3.000000000E0,2.800000000E1
8.550867128E3,4.301915152E1,1.383809965E1,6.341540155E1,1.075311890E2,1.110000014E0,1.601999969E2,9.598218414E0,3.790092468E0,3.000000000E0,2.800000000E1
8.551873172E3,4.301914172E1,1.383810113E1,6.542642335E1,1.095422363E2,1.019999981E0,1.723999939E2,9.599314870E0,3.790092468E0,3.000000000E0,2.800000000E1
8.552863955E3,4.301913200E1,1.383810340E1,6.386090990E1,1.079767456E2,1.039999962E0,1.731999969E2,9.600380123E0,3.790092468E0,3.000000000E0,2.800000000E1
8.553873052E3,4.301912242E1,1.383810344E1,6.251035542E1,1.066262207E2,1.059999943E0,1.865000000E2,9.601506754E0,3.790092468E0,3.000000000E0,2.800000000E1
8.554865817E3,4.301911242E1,1.383810567E1,6.174708706E1,1.058629761E2,1.110000014E0,1.805000000E2,9.602754905E0,3.790092468E0,3.000000000E0,2.800000000E1
8.555871161E3,4.301910140E1,1.383810859E1,6.161486028E1,1.057307739E2,1.129999995E0,1.753999939E2,9.604332306E0,3.790092468E0,3.000000000E0,2.800000000E1
8.556870580E3,4.301908722E1,1.383810915E1,6.159925416E1,1.057152100E2,1.360000014E0,1.780000000E2,9.605715916E0,3.790092468E0,3.000000000E0,2.800000000E1
8.557869782E3,4.301907478E1,1.383810877E1,6.133560350E1,1.054515991E2,1.129999995E0,1.826000061E2,9.606990522E0,3.790092468E0,3.000000000E0,2.800000000E1
8.558875234E3,4.301906378E1,1.383810436E1,6.080979814E1,1.049258423E2,1.139999986E0,1.975000000E2,9.608260397E0,3.790092468E0,3.000000000E0,2.800000000E1
8.559868336E3,4.301905243E1,1.383810263E1,6.057727437E1,1.046933594E2,1.159999967E0,1.878000031E2,9.609497837E0,3.790092468E0,3.000000000E0,2.800000000E1
8.560864140E3,4.301904133E1,1.383810154E1,6.007131597E1,1.041874390E2,1.179999948E0,1.826999969E2,9.610785318E0,3.790092468E0,3.000000000E0,2.800000000E1
8.561863205E3,4.301902976E1,1.383810215E1,6.001812046E1,1.041342773E2,1.250000000E0,1.623999939E2,9.612122432E0,3.790092468E0,3.000000000E0,2.800000000E1
8.562871479E3,4.301901775E1,1.383810133E1,5.962849313E1,1.037446899E2,1.129999995E0,1.768999939E2,9.613450062E0,3.790092468E0,3.000000000E0,2.800000000E1
8.563867104E3,4.301900585E1,1.383810000E1,5.974454074E1,1.038607788E2,1.139999986E0,1.783999939E2,9.614983004E0,3.790092468E0,3.000000000E0,2.800000000E1
8.564862660E3,4.301899207E1,1.383809944E1,5.981944735E1,1.039357300E2,1.399999976E0,1.766000061E2,9.616546610E0,3.790092468E0,3.000000000E0,2.800000000E1
8.565868177E3,4.301897806E1,1.383810109E1,5.958985606E1,1.037061768E2,1.450000048E0,1.691000061E2,9.617918036E0,3.790092468E0,3.000000000E0,2.800000000E1
8.566872931E3,4.301896579E1,1.383810280E1,5.964737975E1,1.037637329E2,1.259999990E0,1.725000000E2,9.619328601E0,3.790092468E0,3.000000000E0,2.800000000E1
8.567873390E3,4.301895313E1,1.383810170E1,5.946368211E1,1.035800781E2,1.210000038E0,1.828999939E2,9.620743433E0,3.790092468E0,3.000000000E0,2.800000000E1
8.568870635E3,4.301894046E1,1.383810010E1,5.934352039E1,1.034599609E2,1.279999971E0,1.868999939E2,9.622034415E0,3.790092468E0,3.000000000E0,2.800000000E1
8.569868181E3,4.301892885E1,1.383810016E1,5.916990060E1,1.032863770E2,1.220000029E0,1.806999969E2,9.623346772E0,3.790092468E0,3.000000000E0,2.800000000E1
8.570872011E3,4.301891730E1,1.383809684E1,5.929009318E1,1.034066162E2,1.210000038E0,1.895000000E2,9.624622229E0,3.790092468E0,3.000000000E0,2.800000000E1
8.571869976E3,4.301890583E1,1.383809670E1,5.889119240E1,1.030077515E2,1.210000038E0,1.845000000E2,9.625902100E0,3.790092468E0,3.000000000E0,2.800000000E1
8.572877959E3,4.301889463E1,1.383810033E1,5.915905283E1,1.032756348E2,1.210000038E0,1.633999939E2,9.627332586E0,3.790092468E0,3.000000000E0,2.800000000E1
8.573862096E3,4.301888337E1,1.383810884E1,5.902965119E1,1.031462402E2,1.230000019E0,1.653000031E2,9.628740146E0,3.790092468E0,3.000000000E0,2.800000000E1
8.574866901E3,4.301887298E1,1.383811873E1,5.832982219E1,1.024464111E2,1.230000019E0,1.511000061E2,9.630120206E0,3.790092468E0,3.000000000E0,2.800000000E1
8.575868782E3,4.301886266E1,1.383812816E1,5.838194503E1,1.024985352E2,1.289999962E0,1.453000031E2,9.631542033E0,3.790092468E0,3.000000000E0,2.800000000E1
8.576874332E3,4.301885331E1,1.383814009E1,5.826989448E1,1.023864746E2,1.230000019E0,1.368000031E2,9.632897214E0,3.790092468E0,3.000000000E0,2.800000000E1
8.577873167E3,4.301884259E1,1.383814802E1,5.779448432E1,1.019110718E2,1.240000010E0,1.471000061E2,9.634278787E0,3.790092468E0,3.000000000E0,2.800000000E1
8.578864575E3,4.301883481E1,1.383816127E1,5.772815828E1,1.018447266E2,1.240000010E0,1.213000031E2,9.635488670E0,3.790092468E0,3.000000000E0,2.800000000E1
8.579862020E3,4.301883114E1,1.383817528E1,5.690372980E1,1.010202637E2,1.269999981E0,1.153000031E2,9.636947250E0,3.790092468E0,3.000000000E0,2.800000000E1
8.580863534E3,4.301883129E1,1.383819322E1,5.751395736E1,1.016304321E2,1.299999952E0,8.740000153E1,9.638257522E0,3.790092468E0,3.000000000E0,2.800000000E1
8.581866072E3,4.301883014E1,1.383820926E1,5.776132067E1,1.018777466E2,1.299999952E0,1.044000015E2,9.639753364E0,3.790092468E0,3.000000000E0,2.800000000E1
8.582868350E3,4.301882288E1,1.383822475E1,5.775841910E1,1.018748169E2,1.370000005E0,1.200999985E2,9.641198135E0,3.790092468E0,3.000000000E0,2.800000000E1
8.583863543E3,4.301881610E1,1.383823991E1,5.763204382E1,1.017484131E2,1.419999957E0,1.196999969E2,9.642622252E0,3.790092468E0,3.000000000E0,2.800000000E1
8.584867158E3,4.301880899E1,1.383825448E1,5.750499420E1,1.016213379E2,1.309999943E0,1.269000015E2,9.644190721E0,3.790092468E0,3.000000000E0,2.800000000E1
8.585870170E3,4.301880168E1,1.383827098E1,5.727712019E1,1.013934326E2,1.379999995E0,1.251999969E2,9.645557339E0,3.790092468E0,3.000000000E0,2.800000000E1
8.586868437E3,4.301879424E1,1.383828436E1,5.703971409E1,1.011560059E2,1.360000014E0,1.338000031E2,9.646938620E0,3.790092468E0,3.000000000E0,2.800000000E1
8.587867666E3,4.301878574E1,1.383829675E1,5.685662276E1,1.009729004E2,1.389999986E0,1.325000000E2,9.648158609E0,3.790092468E0,3.000000000E0,2.800000000E1
8.588866754E3,4.301877804E1,1.383830744E1,5.683997123E1,1.009562378E2,1.299999952E0,1.358999939E2,9.649612369E0,3.790092468E0,3.000000000E0,2.800000000E1
8.589863885E3,4.301876862E1,1.383831984E1,5.693623499E1,1.010524902E2,1.389999986E0,1.348999939E2,9.651015778E0,3.790092468E0,3.000000000E0,2.800000000E1
8.590875223E3,4.301875954E1,1.383833183E1,5.692422210E1,1.010404663E2,1.350000024E0,1.330000000E2,9.652196843E0,3.790092468E0,3.000000000E0,2.800000000E1
8.591868870E3,4.301875090E1,1.383834028E1,5.676522635E1,1.008814697E2,1.330000043E0,1.511000061E2,9.653610037E0,3.790092468E0,3.000000000E0,2.800000000E1
8.592860351E3,4.301874216E1,1.383835290E1,5.686362917E1,1.009798584E2,1.409999967E0,1.331000061E2,9.654959819E0,3.790092468E0,3.000000000E0,2.800000000E1
8.593872182E3,4.301873234E1,1.383836266E1,5.686552271E1,1.009817505E2,1.269999981E0,1.531999969E2,9.656225892E0,3.790092468E0,3.000000000E0,2.800000000E1
8.594857670E3,4.301872201E1,1.383836921E1,5.660196229E1,1.007182007E2,1.250000000E0,1.576999969E2,9.657553459E0,3.790092468E0,3.000000000E0,2.800000000E1
8.595870591E3,4.301871200E1,1.383837811E1,5.590878407E1,1.000250244E2,1.240000010E0,1.508999939E2,9.658943365E0,3.790092468E0,3.000000000E0,2.800000000E1
8.596865453E3,4.301870106E1,1.383838638E1,5.621053500E1,1.003267822E2,1.269999981E0,1.443999939E2,9.660417499E0,3.790092468E0,3.000000000E0,2.800000000E1
8.597863369E3,4.301868899E1,1.383839388E1,5.651270715E1,1.006289673E2,1.230000019E0,1.548999939E2,9.661618300E0,3.790092468E0,3.000000000E0,2.800000000E1
8.598870651E3,4.301867977E1,1.383840157E1,5.608905868E1,1.002053223E2,1.240000010E0,1.483999939E2,9.662786697E0,3.790092468E0,3.000000000E0,2.800000000E1
8.599863163E3,4.301867199E1,1.383841123E1,5.780458127E1,1.019208374E2,1.200000048E0,1.431000061E2,9.663945339E0,3.790092468E0,3.000000000E0,2.800000000E1
8.600867041E3,4.301866485E1,1.383842161E1,5.740511796E1,1.015213623E2,1.110000014E0,1.331999969E2,9.665060723E0,3.790092468E0,3.000000000E0,2.800000000E1
8.601866996E3,4.301865621E1,1.383842858E1,5.654280927E1,1.006590576E2,1.179999948E0,1.488000031E2,9.666286653E0,3.790092468E0,3.000000000E0,2.800000000E1
8.602870497E3,4.301864731E1,1.383843748E1,5.678396067E1,1.009002075E2,1.179999948E0,1.521000061E2,9.667594840E0,3.790092468E0,3.000000000E0,2.800000000E1
8.603864478E3,4.301863650E1,1.383844383E1,5.696491715E1,1.010811768E2,1.179999948E0,1.635000000E2,9.668806594E0,3.790092468E0,3.000000000E0,2.800000000E1
8.604867394E3,4.301862783E1,1.383845286E1,5.718318151E1,1.012994385E2,1.220000029E0,1.425000000E2,9.670063461E0,3.790092468E0,3.000000000E0,2.800000000E1
8.605862312E3,4.301861897E1,1.383846246E1,5.717036804E1,1.012866211E2,1.159999967E0,1.448000031E2,9.671347814E0,3.790092468E0,3.000000000E0,2.800000000E1
8.606871124E3,4.301860978E1,1.383847203E1,5.717763401E1,1.012938843E2,1.259999990E0,1.486000061E2,9.672502442E0,3.790092468E0,3.000000000E0,2.800000000E1
8.607877322E3,4.301860054E1,1.383847851E1,5.669996541E1,1.008162231E2,1.070000052E0,1.486999969E2,9.673432543E0,3.790092468E0,3.000000000E0,2.800000000E1
8.608876346E3,4.301859333E1,1.383848431E1,5.617109239E1,1.002873535E2,9.599999785E-1,1.553000031E2,9.674501226E0,3.790092468E0,3.000000000E0,2.800000000E1
8.609869212E3,4.301858406E1,1.383848778E1,5.664232744E1,1.007586060E2,1.000000000E0,1.628000031E2,9.675301253E0,3.790092468E0,3.000000000E0,2.800000000E1
8.610876813E3,4.301857687E1,1.383848814E1,5.598959636E1,1.001058960E2,8.000000119E-1,1.695000000E2,9.676372447E0,3.790092468E0,3.000000000E0,2.800000000E1
8.611863671E3,4.301856791E1,1.383848330E1,5.604466750E1,1.001610107E2,1.100000024E0,1.936999969E2,9.678096208E0,3.790092468E0,3.000000000E0,2.800000000E1
8.612868314E3,4.301856266E1,1.383846335E1,5.617520124E1,1.002916260E2,1.850000024E0,2.516000061E2,9.678550471E0,3.790092468E0,3.000000000E0,2.800000000E1
8.613866059E3,4.301856461E1,1.383845844E1,5.606044514E1,1.001768799E2,0.000000000E0,0.000000000E0,9.678947610E0,3.790092468E0,3.000000000E0,2.800000000E1
8.614869368E3,4.301856744E1,1.383845546E1,5.614949446E1,1.002659302E2,0.000000000E0,0.000000000E0,9.679296369E0,3.790092468E0,3.000000000E0,2.800000000E1
8.615871359E3,4.301856895E1,1.383845922E1,5.606741915E1,1.001838379E2,3.000000119E-1,9.609999847E1,9.680242627E0,3.790092468E0,3.000000000E0,2.700000000E1
8.616863816E3,4.301857235E1,1.383846989E1,5.560640501E1,9.972277832E1,9.599999785E-1,6.869999695E1,9.680550203E0,3.790092468E0,3.000000000E0,2.700000000E1
8.617859957E3,4.301857487E1,1.383847145E1,5.557193306E1,9.968829346E1,0.000000000E0,0.000000000E0,9.680869370E0,3.790092468E0,3.000000000E0,2.700000000E1
8.618867067E3,4.301857608E1,1.383847501E1,5.570512716E1,9.982147217E1,2.500000000E-1,7.380000305E1,9.681625496E0,3.790092468E0,3.000000000E0,2.700000000E1
8.619863937E3,4.301857616E1,1.383848431E1,5.531227451E1,9.942858887E1,5.699999928E-1,9.790000153E1,9.682740849E0,3.790092468E0,3.000000000E0,2.800000000E1
8.620861058E3,4.301857146E1,1.383849643E1,5.547099097E1,9.958728027E1,9.900000095E-1,1.244000015E2,9.683790901E0,3.790092468E0,3.000000000E0,2.800000000E1
8.621873317E3,4.301856562E1,1.383850658E1,5.551720965E1,9.963348389E1,9.900000095E-1,1.325000000E2,9.684643991E0,3.790092468E0,3.000000000E0,2.800000000E1
8.622870659E3,4.301856033E1,1.383851418E1,5.581531380E1,9.993157959E1,9.900000095E-1,1.390000000E2,9.685666956E0,3.790092468E0,3.000000000E0,2.800000000E1
8.623868131E3,4.301855513E1,1.383852456E1,5.578823201E1,9.990447998E1,8.799999952E-1,1.343000031E2,9.686751447E0,3.790092468E0,3.000000000E0,2.800000000E1
8.624873393E3,4.301854881E1,1.383853472E1,5.603147073E1,1.001477051E2,9.100000262E-1,1.430000000E2,9.687995759E0,3.790092468E0,3.000000000E0,2.800000000E1
8.625874250E3,4.301853841E1,1.383854037E1,5.616939641E1,1.002856445E2,1.059999943E0,1.655000000E2,9.689294754E0,3.790092468E0,3.000000000E0,2.800000000E1
8.626871556E3,4.301852741E1,1.383854575E1,5.623285645E1,1.003491211E2,1.090000033E0,1.643999939E2,9.690297313E0,3.790092468E0,3.000000000E0,2.800000000E1
8.627871031E3,4.301851842E1,1.383854669E1,5.676914757E1,1.008854370E2,1.250000000E0,1.921000061E2,9.691937077E0,3.790092468E0,3.000000000E0,2.800000000E1
8.628877759E3,4.301850446E1,1.383854019E1,5.693400003E1,1.010503540E2,1.870000005E0,1.858000031E2,9.693659723E0,3.790092468E0,3.000000000E0,2.800000000E1
8.629875135E3,4.301848983E1,1.383853322E1,5.720047242E1,1.013168945E2,1.879999995E0,1.896999969E2,9.693974964E0,3.790092468E0,3.000000000E0,2.800000000E1
8.630872632E3,4.301849063E1,1.383852950E1,5.695467416E1,1.010711060E2,0.000000000E0,0.000000000E0,9.694491001E0,3.790092468E0,3.000000000E0,2.800000000E1
8.631868997E3,4.301849527E1,1.383852938E1,5.671610173E1,1.008325195E2,0.000000000E0,0.000000000E0,9.695241630E0,3.790092468E0,3.000000000E0,2.800000000E1
8.632862910E3,4.301850202E1,1.383852950E1,5.674126953E1,1.008576660E2,3.899999857E-1,2.310000038E1,9.695504101E0,3.790092468E0,3.000000000E0,2.800000000E1
8.633865678E3,4.301850422E1,1.383852833E1,5.697674616E1,1.010931396E2,0.000000000E0,0.000000000E0,9.695587648E0,3.790092468E0,3.000000000E0,2.800000000E1
8.634872267E3,4.301850485E1,1.383852777E1,5.730938788E1,1.014257812E2,0.000000000E0,0.000000000E0,9.695642267E0,3.790092468E0,3.000000000E0,2.800000000E1
8.635867050E3,4.301850511E1,1.383852720E1,5.729766808E1,1.014140625E2,0.000000000E0,0.000000000E0,9.695749243E0,3.790092468E0,3.000000000E0,2.800000000E1
8.636874627E3,4.301850592E1,1.383852649E1,5.756164532E1,1.016780396E2,0.000000000E0,0.000000000E0,9.695844370E0,3.790092468E0,3.000000000E0,2.800000000E1
8.637870804E3,4.301850660E1,1.383852578E1,5.756671102E1,1.016831055E2,0.000000000E0,0.000000000E0,9.695871927E0,3.790092468E0,3.000000000E0,2.800000000E1
8.638867920E3,4.301850681E1,1.383852560E1,5.756433071E1,1.016807251E2,0.000000000E0,0.000000000E0,9.695884070E0,3.790092468E0,3.000000000E0,2.800000000E1
8.639865806E3,4.301850691E1,1.383852554E1,5.756097389E1,1.016773682E2,0.000000000E0,0.000000000E0,9.695893113E0,3.790092468E0,3.000000000E0,2.800000000E1
8.640867946E3,4.301850699E1,1.383852556E1,5.754913339E1,1.016655273E2,0.000000000E0,0.000000000E0,9.695903914E0,3.790092468E0,3.000000000E0,2.800000000E1
8.641867259E3,4.301850708E1,1.383852561E1,5.754309135E1,1.016594849E2,0.000000000E0,0.000000000E0,9.696255318E0,3.790092468E0,3.000000000E0,2.800000000E1
8.642869872E3,4.301850943E1,1.383852850E1,5.746150408E1,1.015778809E2,0.000000000E0,0.000000000E0,9.696512231E0,3.790092468E0,3.000000000E0,2.800000000E1
8.643873424E3,4.301851115E1,1.383853061E1,5.745895283E1,1.015753174E2,0.000000000E0,0.000000000E0,9.697137107E0,3.790092468E0,3.000000000E0,2.800000000E1
8.644868193E3,4.301850875E1,1.383853756E1,5.718229575E1,1.012986450E2,7.599999905E-1,1.378000031E2,9.697966886E0,3.790092468E0,3.000000000E0,2.800000000E1
8.645872301E3,4.301850381E1,1.383854521E1,5.771355545E1,1.018298950E2,8.700000048E-1,1.503000031E2,9.698549023E0,3.790092468E0,3.000000000E0,2.800000000E1
8.646871373E3,4.301850069E1,1.383855096E1,5.721332043E1,1.013296509E2,6.800000072E-1,1.510000000E2,9.699982307E0,3.790092468E0,3.000000000E0,2.800000000E1
8.647864591E3,4.301848790E1,1.383855315E1,5.772085630E1,1.018372192E2,1.909999967E0,1.963000031E2,9.701684075E0,3.790092468E0,3.000000000E0,2.800000000E1
8.648863184E3,4.301847260E1,1.383855365E1,5.791459712E1,1.020310059E2,1.789999962E0,1.835000000E2,9.703267397E0,3.790092468E0,3.000000000E0,2.800000000E1
8.649872875E3,4.301845838E1,1.383855466E1,5.815979560E1,1.022762451E2,1.700000048E0,1.861000061E2,9.704680936E0,3.790092468E0,3.000000000E0,2.800000000E1
8.650873173E3,4.301844734E1,1.383856328E1,5.852410840E1,1.026405640E2,1.580000043E0,1.681000061E2,9.705673309E0,3.790092468E0,3.000000000E0,2.800000000E1
8.651867288E3,4.301843860E1,1.383856575E1,5.832975344E1,1.024462280E2,1.330000043E0,2.061000061E2,9.707786540E0,3.790092468E0,3.000000000E0,2.800000000E1
8.652872972E3,4.301842777E1,1.383854439E1,5.888348303E1,1.030000610E2,2.619999886E0,2.363999939E2,9.708775347E0,3.790092468E0,3.000000000E0,2.800000000E1
8.653866292E3,4.301842322E1,1.383853394E1,6.099323701E1,1.051098633E2,1.590000033E0,2.535000000E2,9.710169342E0,3.790092468E0,3.000000000E0,2.800000000E1
8.654865779E3,4.301843142E1,1.383854691E1,5.966243325E1,1.037789917E2,0.000000000E0,0.000000000E0,9.711199101E0,3.790092468E0,3.000000000E0,2.800000000E1
8.655873294E3,4.301843681E1,1.383855721E1,5.979132886E1,1.039078369E2,0.000000000E0,0.000000000E0,9.712024087E0,3.790092468E0,3.000000000E0,2.800000000E1
8.656869434E3,4.301844113E1,1.383856546E1,5.982451131E1,1.039409790E2,0.000000000E0,0.000000000E0,9.712726994E0,3.790092468E0,3.000000000E0,2.800000000E1
8.657876306E3,4.301844162E1,1.383857408E1,5.989924805E1,1.040156860E2,3.700000048E-1,1.149000015E2,9.713390712E0,3.790092468E0,3.000000000E0,2.700000000E1
8.658880298E3,4.301843944E1,1.383858168E1,5.861813821E1,1.027345581E2,5.899999738E-1,1.563000031E2,9.714239862E0,3.790092468E0,3.000000000E0,2.700000000E1
